"","Practice.Code","Volume","Cost","ID","Cluster"
"687","B81077",1509808,139852.2348,687,1
"688","B81080",377766,31516.36486,688,1
"689","B81081",696325,56244.66468,689,1
"690","B81082",775746,72347.48954,690,1
"691","B81084",1109278,121249.27033,691,1
"692","B81085",668103,63190.73665,692,1
"693","B81087",1040903,96623.9128,693,1
"694","B81088",801846,98189.39914,694,1
"695","B81089",402321,33633.22951,695,1
"696","B81090",857148,69012.06529,696,1
"697","B81091",504655,44543.39966,697,1
"698","B81092",1690927,167621.80521,698,1
"699","B81094",223604,13375.62544,699,1
"700","B81095",551626,58228.66339,700,1
"701","B81097",173415,19139.23338,701,1
"702","B81098",7146,709.27949,702,1
"703","B81099",989517,96898.39376,703,1
"704","B81100",424852,40309.27211,704,1
"705","B81101",872751,78069.83204,705,1
"706","B81104",207203,21609.7301,706,1
"707","B81108",881126,67926.1556,707,1
"708","B81109",2047969,203142.49458,708,1
"709","B81112",613845,44486.89215,709,1
"710","B81113",1209143,105761.87392,710,1
"711","B81118",601412,52365.50594,711,1
"712","B81119",563297,57543.33446,712,1
"713","B81120",399757,31748.70174,713,1
"714","B81121",483564,35648.32485,714,1
"715","B81602",444500,45309.68318,715,1
"716","B81603",539052,58910.23364,716,1
"717","B81606",547203,54870.06752,717,1
"718","B81616",535535,41298.95788,718,1
"719","B81617",1059532,88048.56086,719,1
"720","B81619",829109,62095.98892,720,1
"721","B81620",411133,33327.22328,721,1
"722","B81622",572009,55432.06687,722,1
"723","B81628",606196,47820.56921,723,1
"724","B81631",489772,44399.02437,724,1
"725","B81634",322762,34663.28427,725,1
"726","B81635",389084,39845.60036,726,1
"727","B81642",548684,48939.66051,727,1
"728","B81644",282058,25122.70419,728,1
"729","B81645",576464,48624.26188,729,1
"730","B81647",357958,42575.30561,730,1
"731","B81648",128036,18499.59831,731,1
"732","B81653",511099,62954.2595,732,1
"733","B81655",225452,23019.19698,733,1
"734","B81656",838614,79065.7128,734,1
"735","B81658",320118,26168.95528,735,1
"736","B81663",242473,32528.39172,736,1
"737","B81664",238062,26250.43633,737,1
"738","B81665",210668,18712.70838,738,1
"739","B81666",322961,24611.55662,739,1
"740","B81671",9141,993.54508,740,1
"741","B81674",509520,41241.7824,741,1
"742","B81675",861416,98306.11642,742,1
"743","B81677",800173,65212.04168,743,1
"744","B81682",1051512,94659.84168,744,1
"745","B81683",435564,35889.04392,745,1
"746","B81685",261878,29140.53212,746,1
"747","B81686",587566,47869.20594,747,1
"748","B81688",369535,40104.522,748,1
"749","B81689",225696,29831.70074,749,1
"750","B81690",113222,12683.48588,750,1
"751","B81692",334364,35028.96635,751,1
"752","B81693",317311,29245.22534,752,1
"753","B81696",2624,42.86334,753,1
"754","B81697",397026,32707.66908,754,1
"755","B82001",1549574,160084.69345,755,1
"756","B82002",1054851,105243.121,756,1
"757","B82003",637277,70486.84889,757,1
"758","B82004",1171619,137782.4415,758,1
"759","B82005",7168140,670069.31728,759,1
"760","B82006",736867,71513.59861,760,1
"761","B82007",1260209,140019.5502,761,1
"762","B82008",1328607,136541.07104,762,1
"763","B82010",1092496,107476.90925,763,1
"764","B82011",650241,67041.4437,764,1
"765","B82012",1571009,171474.94558,765,1
"766","B82013",2375753,236646.21313,766,1
"767","B82014",1183579,93444.12303,767,1
"768","B82016",959438,95432.97874,768,1
"769","B82017",2633621,244120.22005,769,1
"770","B82018",673382,66645.96613,770,1
"771","B82019",365132,38266.88671,771,1
"772","B82020",2023388,180013.31115,772,1
"773","B82021",890924,97175.91559,773,1
"774","B82022",858167,95571.15496,774,1
"775","B82023",1062969,108318.23128,775,1
"776","B82024",1147305,136026.449,776,1
"777","B82025",2610360,279324.31123,777,1
"778","B82026",3490633,328285.31099,778,1
"779","B82027",1313307,139862.92951,779,1
"780","B82028",1712887,186611.33688,780,1
"781","B82029",276786,41807.30158,781,1
"782","B82030",635809,77394.01825,782,1
"783","B82031",1306129,123199.42278,783,1
"784","B82032",1490717,153837.05596,784,1
"785","B82033",1514794,171898.75363,785,1
"786","B82034",786829,105409.83647,786,1
"787","B82035",612988,57282.1157,787,1
"788","B82036",1049119,107233.8432,788,1
"789","B82037",1517078,161922.00093,789,1
"790","B82038",1207648,105019.05173,790,1
"791","B82041",2424262,223142.10829,791,1
"792","B82042",1273797,135239.48174,792,1
"793","B82044",1147789,141556.11695,793,1
"794","B82045",588851,71775.91589,794,1
"795","B82046",422651,47276.6782,795,1
"796","B82047",717925,90487.1553,796,1
"797","B82048",11898,886.63413,797,1
"798","B82049",1196285,116590.30132,798,1
"799","B82050",3104831,313150.53979,799,1
"800","B82053",1596650,150683.85729,800,1
"801","B82054",2067237,184360.85045,801,1
"802","B82055",2136819,187490.75136,802,1
"803","B82057",893827,87078.69516,803,1
"804","B82059",1563681,167691.47729,804,1
"805","B82060",1947330,189603.0854,805,1
"806","B82061",1304277,128269.04385,806,1
"807","B82062",308225,38499.49449,807,1
"808","B82063",1006028,127760.9876,808,1
"809","B82064",645614,60765.86153,809,1
"810","B82066",1635390,148317.39179,810,1
"811","B82067",747901,86747.64639,811,1
"812","B82068",469875,47259.31472,812,1
"813","B82069",1404528,131525.29803,813,1
"814","B82071",825828,87102.15991,814,1
"815","B82072",745820,92919.12085,815,1
"816","B82073",1315450,143419.67445,816,1
"817","B82074",1991665,204558.75437,817,1
"818","B82075",1333322,148983.13853,818,1
"819","B82076",728086,66656.7248,819,1
"820","B82077",786540,81427.56638,820,1
"821","B82078",771220,89554.16815,821,1
"822","B82079",403399,52263.08902,822,1
"823","B82080",2578310,256964.17037,823,1
"824","B82081",764092,75667.39533,824,1
"825","B82082",348,21.6511,825,1
"826","B82083",3586557,359314.61374,826,1
"827","B82086",282816,34203.09204,827,1
"828","B82088",1681249,158530.96172,828,1
"829","B82091",595430,75640.54551,829,1
"830","B82092",736451,69654.1348,830,1
"831","B82095",454018,41877.45265,831,1
"832","B82097",1161899,127242.27371,832,1
"833","B82098",1949113,208105.92829,833,1
"834","B82099",493613,60066.54622,834,1
"835","B82100",552792,58739.55391,835,1
"836","B82101",1023047,89779.70909,836,1
"837","B82103",258832,24722.6171,837,1
"838","B82104",760850,65819.65583,838,1
"839","B82105",1309252,112164.39853,839,1
"840","B82106",556484,60219.89972,840,1
"841","B82609",402614,47812.90428,841,1
"842","B82611",1013890,136114.66024,842,1
"843","B82619",92718,11990.64105,843,1
"844","B82622",242023,24558.47454,844,1
"845","B82627",168,3.32562,845,1
"846","B82628",742192,77439.4866,846,1
"847","B82634",116706,1574.81082,847,1
"848","B82635",148846,3325.36002,848,1
"849","B82636",79091,1912.0527,849,1
"850","B82638",10249,842.67072,850,1
"851","B82640",1027,12.83521,851,1
"852","B83002",510900,58646.78757,852,1
"853","B83005",1046563,90421.17882,853,1
"854","B83006",1615780,158497.33185,854,1
"855","B83007",900370,76286.62209,855,1
"856","B83008",2044873,171695.39094,856,1
"857","B83009",1328863,149109.19226,857,1
"858","B83010",2056807,157835.03578,858,1
"859","B83011",786837,64655.28346,859,1
"860","B83012",1105680,83880.58911,860,1
"861","B83013",1802241,174159.35019,861,1
"862","B83014",1740418,171487.69403,862,1
"863","B83015",1126435,113509.45301,863,1
"864","B83016",1039738,84932.3219,864,1
"865","B83017",1370184,106470.46584,865,1
"866","B83018",1527166,147577.16448,866,1
"867","B83019",658933,73724.97829,867,1
"868","B83020",1074600,105659.77371,868,1
"869","B83021",2290616,216289.4283,869,1
"870","B83022",1027174,117038.14136,870,1
"871","B83023",1713150,158558.43437,871,1
"872","B83025",687860,50344.85843,872,1
"873","B83026",748539,55878.89797,873,1
"874","B83027",1394800,134804.64697,874,1
"875","B83028",1644320,168487.53024,875,1
"876","B83029",1411433,129490.55334,876,1
"877","B83030",1359691,127910.7215,877,1
"878","B83031",374454,44329.50655,878,1
"879","B83032",584531,47850.37998,879,1
"880","B83033",2303224,198789.30781,880,1
"881","B83034",1518420,82025.87832,881,1
"882","B83035",1348455,110482.0219,882,1
"883","B83037",1424305,145763.42924,883,1
"884","B83038",1881303,160215.8857,884,1
"885","B83039",2149623,192918.80785,885,1
"886","B83040",1341125,132885.35144,886,1
"887","B83041",1058573,102149.27472,887,1
"888","B83042",1280400,114254.55116,888,1
"889","B83043",865955,60632.20164,889,1
"890","B83044",1242231,101128.2823,890,1
"891","B83045",990291,105918.84646,891,1
"892","B83049",551677,52412.56428,892,1
"893","B83050",1403199,116909.09793,893,1
"894","B83051",71622,4252.73153,894,1
"895","B83052",2355458,140573.85409,895,1
"896","B83054",833391,78724.52684,896,1
"897","B83055",4255259,306639.31701,897,1
"898","B83056",1331093,123386.58303,898,1
"899","B83058",1560311,88250.63338,899,1
"900","B83061",451838,38933.872,900,1
"901","B83062",1625819,124617.11117,901,1
"902","B83063",1734870,129027.87238,902,1
"903","B83064",1156356,118645.91862,903,1
"904","B83067",879435,97305.20566,904,1
"905","B83069",267183,18770.38518,905,1
"906","B83070",693382,43760.89136,906,1
"907","B83071",729333,63618.23546,907,1
"908","B83602",1933139,98853.089,908,1
"909","B83604",493767,37623.72849,909,1
"910","B83611",406466,31773.14265,910,1
"911","B83613",759249,40973.61783,911,1
"912","B83614",753931,53596.4433,912,1
"913","B83617",377968,30569.04691,913,1
"914","B83620",404104,51624.3595,914,1
"915","B83621",621799,40915.0719,915,1
"916","B83622",683700,53656.82151,916,1
"917","B83624",2013402,202663.84915,917,1
"918","B83626",1168208,73184.82006,918,1
"919","B83627",516073,40459.18268,919,1
"920","B83628",649674,45446.41987,920,1
"921","B83629",452456,34717.73761,921,1
"922","B83631",601796,41746.29487,922,1
"923","B83638",615643,49829.38359,923,1
"924","B83641",1374817,94975.37941,924,1
"925","B83642",519151,34540.2127,925,1
"926","B83653",1722302,102442.49728,926,1
"927","B83656",717976,20809.50139,927,1
"928","B83657",381742,26258.27835,928,1
"929","B83659",285811,21661.6954,929,1
"930","B83660",1064318,75932.01743,930,1
"931","B83661",559606,29656.95016,931,1
"932","B83662",3746,243.39912,932,1
"933","B83666",1674,477.95311,933,1
"934","B83667",424,42.34671,934,1
"935","B83668",14976,657.96843,935,1
"936","B83690",698832,22065.09042,936,1
"937","B83693",286836,7907.01276,937,1
"938","B83695",40757,1397.77557,938,1
"939","B83696",630,47.5341,939,1
"940","B83698",30098,1389.73035,940,1
"941","B83699",694,106.6547,941,1
"942","B84001",1647920,183878.1969,942,1
"943","B84002",1124740,87239.49281,943,1
"944","B84003",1401035,123546.46373,944,1
"945","B84004",2711337,251857.27901,945,1
"946","B84005",1448594,123921.67558,946,1
"947","B84006",3164588,265823.06766,947,1
"948","B84007",476907,58784.81674,948,1
"949","B84008",1918363,183577.27246,949,1
"950","B84009",1560049,141240.61154,950,1
"951","B84010",1424607,147989.85419,951,1
"952","B84011",1981011,188944.9116,952,1
"953","B84012",1769012,109278.45915,953,1
"954","B84013",1434899,126228.23315,954,1
"955","B84014",785407,65945.25405,955,1
"956","B84016",1015566,100576.4373,956,1
"957","B84017",359702,30960.07224,957,1
"958","B84019",1670789,121879.15445,958,1
"959","B84021",1327756,105963.05659,959,1
"960","B84610",713231,51082.17521,960,1
"961","B84612",1305392,95601.86631,961,1
"962","B84613",1222906,103731.05547,962,1
"963","B84615",286978,33265.31554,963,1
"964","B84618",1176329,126189.15187,964,1
"965","B84623",558914,50505.47067,965,1
"966","B85001",914684,93984.85654,966,1
"967","B85002",480949,48121.37248,967,1
"968","B85004",689456,63204.63003,968,1
"969","B85005",702572,76686.24022,969,1
"970","B85006",1420182,134079.23739,970,1
"971","B85008",746776,55869.76597,971,1
"972","B85009",1652149,125470.69502,972,1
"973","B85010",774745,86473.58272,973,1
"974","B85011",911185,91049.66659,974,1
"975","B85012",1807574,162437.88424,975,1
"976","B85014",2034258,159021.27085,976,1
"977","B85015",1514165,143635.66535,977,1
"978","B85016",1754853,130563.83021,978,1
"979","B85018",1632439,128995.74674,979,1
"980","B85019",2684167,266881.42719,980,1
"981","B85020",1302220,115669.78993,981,1
"982","B85021",1157888,117940.87701,982,1
"983","B85022",1028648,99649.98355,983,1
"984","B85023",1030265,101167.8695,984,1
"985","B85024",1623358,136219.60821,985,1
"986","B85025",1889934,163573.03761,986,1
"987","B85026",1099728,100001.66786,987,1
"988","B85027",1571317,139627.6517,988,1
"989","B85028",3017725,231101.26601,989,1
"990","B85030",1990688,131642.35753,990,1
"991","B85031",860819,88019.06648,991,1
"992","B85032",744280,66387.73349,992,1
"993","B85033",725151,60842.13405,993,1
"994","B85036",1219092,102396.79375,994,1
"995","B85037",1107749,97387.63103,995,1
"996","B85038",777308,70705.73238,996,1
"997","B85041",2093543,149058.44014,997,1
"998","B85042",1466451,126552.49369,998,1
"999","B85044",380324,23845.49574,999,1
"1000","B85048",550271,46896.89573,1000,1
"1001","B85051",1067047,104182.01582,1001,1
"1002","B85054",478321,55077.27344,1002,1
"1003","B85055",1620524,90622.08464,1003,1
"1004","B85058",373939,33480.80778,1004,1
"1005","B85059",597621,53920.79657,1005,1
"1006","B85060",1212254,68801.97992,1006,1
"1007","B85061",1387074,131790.41288,1007,1
"1008","B85062",357199,32054.98439,1008,1
"1009","B85606",740330,56229.80896,1009,1
"1010","B85610",976122,115202.21252,1010,1
"1011","B85611",508798,44588.28568,1011,1
"1012","B85612",670397,52080.38175,1012,1
"1013","B85614",1100832,82884.86779,1013,1
"1014","B85619",584270,42224.00481,1014,1
"1015","B85620",469142,32666.83199,1015,1
"1016","B85621",521550,42782.78072,1016,1
"1017","B85622",544946,42848.97961,1017,1
"1018","B85623",419265,33309.03864,1018,1
"1019","B85628",1179,151.34645,1019,1
"1020","B85634",770597,60993.61115,1020,1
"1021","B85636",568226,49619.17395,1021,1
"1022","B85638",594395,61217.59473,1022,1
"1023","B85640",601132,55060.662,1023,1
"1024","B85641",852644,75120.48224,1024,1
"1025","B85644",429257,37210.21821,1025,1
"1026","B85645",656509,34578.06332,1026,1
"1027","B85646",1331955,101292.70081,1027,1
"1028","B85650",373004,31128.10459,1028,1
"1029","B85652",1622256,99688.22414,1029,1
"1030","B85655",398237,33283.17679,1030,1
"1031","B85657",250036,3811.2428,1031,1
"1032","B85658",722819,13715.38184,1032,1
"1033","B85659",166427,12175.66866,1033,1
"1034","B85660",862277,73003.92173,1034,1
"1035","B86001",240097,28174.88042,1035,1
"1036","B86002",1758041,155767.85362,1036,1
"1037","B86003",2127950,200498.0067,1037,1
"1038","B86004",915540,103785.76127,1038,1
"1039","B86005",562171,55551.66979,1039,1
"1040","B86006",1867675,193676.33138,1040,1
"1041","B86007",1402253,144729.26001,1041,1
"1042","B86008",1100291,115677.56477,1042,1
"1043","B86009",1089441,116793.78288,1043,1
"1044","B86010",989436,124575.73653,1044,1
"1045","B86011",1035855,99298.96908,1045,1
"1046","B86012",2345314,194336.16305,1046,1
"1047","B86013",1609361,140852.27653,1047,1
"1048","B86014",1689067,164965.29127,1048,1
"1049","B86015",2238884,222414.2019,1049,1
"1050","B86016",2550739,267148.98227,1050,1
"1051","B86017",1160854,104302.15424,1051,1
"1052","B86018",978403,103582.05986,1052,1
"1053","B86019",1105931,90126.86526,1053,1
"1054","B86020",1334692,150003.57863,1054,1
"1055","B86022",2026952,184525.61285,1055,1
"1056","B86023",566383,60958.11995,1056,1
"1057","B86024",1358032,151037.02652,1057,1
"1058","B86025",1043483,81958.26899,1058,1
"1059","B86028",368850,42922.95137,1059,1
"1060","B86029",639788,73931.76025,1060,1
"1061","B86030",1172081,117464.79273,1061,1
"1062","B86031",609887,40352.66176,1062,1
"1063","B86032",1292500,151397.87065,1063,1
"1064","B86033",1402332,161920.34837,1064,1
"1065","B86034",899658,104540.07703,1065,1
"1066","B86035",1117402,116936.17481,1066,1
"1067","B86036",1570570,161504.5547,1067,1
"1068","B86037",378333,36726.82507,1068,1
"1069","B86038",1347548,157498.27379,1069,1
"1070","B86039",747580,81432.01938,1070,1
"1071","B86041",740838,74348.82445,1071,1
"1072","B86042",1812748,185316.98261,1072,1
"1073","B86043",1071648,103977.67339,1073,1
"1074","B86044",2598820,283922.11716,1074,1
"1075","B86046",848797,99595.25137,1075,1
"1076","B86047",719934,92163.47533,1076,1
"1077","B86048",1660252,190185.60471,1077,1
"1078","B86049",999372,96760.58488,1078,1
"1079","B86050",2353578,231659.85864,1079,1
"1080","B86051",768398,88154.27237,1080,1
"1081","B86052",1226103,132757.93647,1081,1
"1082","B86054",1349333,119988.08202,1082,1
"1083","B86055",1075141,105365.12899,1083,1
"1084","B86056",662169,68276.22005,1084,1
"1085","B86057",2231840,235930.75251,1085,1
"1086","B86058",468853,62514.72315,1086,1
"1087","B86059",1691356,156667.36002,1087,1
"1088","B86060",1515484,160836.01648,1088,1
"1089","B86061",513934,38926.98343,1089,1
"1090","B86062",1132188,129413.64432,1090,1
"1091","B86064",1825499,190707.92656,1091,1
"1092","B86065",664657,62499.26846,1092,1
"1093","B86066",1460761,136749.18455,1093,1
"1094","B86067",2072044,205490.69748,1094,1
"1095","B86068",694186,68107.38404,1095,1
"1096","B86069",1095728,108262.9462,1096,1
"1097","B86070",736934,82235.04572,1097,1
"1098","B86071",1011597,103877.22598,1098,1
"1099","B86074",434364,47773.95852,1099,1
"1100","B86075",1588725,166120.97056,1100,1
"1101","B86077",870266,88999.51169,1101,1
"1102","B86081",1764117,157834.47097,1102,1
"1103","B86086",493090,58000.62869,1103,1
"1104","B86089",862542,81147.54641,1104,1
"1105","B86092",660537,66558.60177,1105,1
"1106","B86093",723574,77834.19483,1106,1
"1107","B86094",592677,58394.73347,1107,1
"1108","B86095",321151,31181.35423,1108,1
"1109","B86096",914531,89468.66975,1109,1
"1110","B86100",982669,82620.01715,1110,1
"1111","B86101",480550,47155.32179,1111,1
"1112","B86102",409682,32934.07525,1112,1
"1113","B86103",353741,24791.5971,1113,1
"1114","B86104",519620,58612.68878,1114,1
"1115","B86106",759344,72062.35548,1115,1
"1116","B86107",756262,85852.59565,1116,1
"1117","B86108",402018,36518.91257,1117,1
"1118","B86109",741477,73844.93622,1118,1
"1119","B86110",543236,62122.37561,1119,1
"1120","B86623",214794,15651.47323,1120,1
"1121","B86625",466881,51275.31794,1121,1
"1122","B86633",289275,32305.67797,1122,1
"1123","B86638",335819,22063.89031,1123,1
"1124","B86642",203918,20817.14497,1124,1
"1125","B86643",431506,36591.25141,1125,1
"1126","B86648",279703,32269.46025,1126,1
